reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment
a0fbcedc-24b0-49da-b09f-e09d434d6980,Rizky Bayu,https://play-lh.googleusercontent.com/a/ACg8ocJJYRK_McgPDd6B-47zAKJ5E295fE8oKb3UZmBpsP1gZmV-uA=mo,Percuma dapet bonusan klo gak bisa di pake,1,0,7.32.0,10/3/2024 15:50,"


Hai Teman smartfren kami informasikan perihal utk keluhan, saran dan informasi kamu  bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888 ( hubungi.co/a/Smartfren ) #makinmudahmakindekat . Terima kasih - El
",10/3/2024 15:53,7.32.0,negatif
781775cf-2611-4506-adf4-caf8809af24d,Darwin Adelin,https://play-lh.googleusercontent.com/a/ACg8ocJNSuSEg-7D7VUXEX69t6JEvPdbvDyuX5CcFOs-scUcO6w1nw=mo,Mau sampe kapan eror anjinggggg,1,0,7.32.0,10/3/2024 15:41,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan WhatsApp Official Smartfren 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih - Dewa




",10/3/2024 15:43,7.32.0,negatif
58baac55-f797-44d8-8258-48eed2e37cc6,Iin Illussion,https://play-lh.googleusercontent.com/a-/ALV-UjXgcynZgPGMqasvIwkn88MfmaKw1ToM06UAXEFKXx2DVudWPyL2,"Beli kuata 18 GB 5 Hari , blm 24 jam sudah ludes dg pemakaian normal Jangan suka nipu pelanggan dg iming2 kuota besar nyatanya nggk sesuai , nanti sepi pengguna baru tau",1,0,7.32.0,10/3/2024 15:41,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan Whatsapp Official Smartfren di 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih. Tama
",10/3/2024 15:47,7.32.0,negatif
0181e992-de56-4ee3-8491-d81d2c27111d,daffa agung12b,https://play-lh.googleusercontent.com/a/ACg8ocJu2Vr9O0cbVU1ZYJREWOFJ8iMKbNB5zOTJ-BkNfGjcSYwKIg=mo,keren banget lohhh canggih,5,0,,10/3/2024 15:09,"
Terima kasih Teman smartfren utk bintang limanya. Kami informasikan perihal utk keluhan, saran dan informasi kamu  bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888 ( hubungi.co/a/Smartfren ) #makinmudahmakindekat . Terima kasih - El


",10/3/2024 15:13,,positif
91d9170a-38f6-44c9-b26f-a70fb1d95714,Dwi Cahyo,https://play-lh.googleusercontent.com/a-/ALV-UjWlzXGDr5WMx8pw26-cPNgE4_OphhnzM0atU-37OhmjrJBmHzw,"banyak bonus dimana""ada sinyal",5,0,7.32.0,10/3/2024 15:08,"
Terima kasih Teman smartfren utk apresiasi serta feedback yang diberikan utk aplikasinya utk cek promo terbaru dri smartfren silahkan hubungi kami serta infokan nomor smartfrennya saat menghubungi kami di layanan Whatsapp di nomor 08881212888 #makinmudahmakindekat” . Terima kasih - Axel


",10/3/2024 15:13,7.32.0,positif
9fa1f915-b557-49a8-8d0f-8c7baf6ff62d,William Oscar,https://play-lh.googleusercontent.com/a/ACg8ocLnLTgIgG3CpjB29iE6LniTTRkir-u0QGsf6RnLATp4dBCuqg=mo,jaya trus smarfren,5,0,7.32.0,10/3/2024 15:05,"
Terima kasih atas apresiasi yang diberikan serta rating terbaiknya untuk Aplikasi kami, dan utk cek promo terbaru dari smartfren silahkan hubungi kami serta infokan nomor smartfrennya saat menghubungi kami di layanan Whatsapp di nomor 08881212888. Terima kasih. Dewa





",10/3/2024 15:10,7.32.0,positif
19c16dbd-4bf3-4175-bde3-3003081e6b58,Bima 1626,https://play-lh.googleusercontent.com/a-/ALV-UjWm6CGYjbkswj2K3E27e9lwZied6J8UBZX8yMThex1rTdwZ_og,"jaringannya makin lama malah makin jelek, sering sekali lag. tidak dapat digunakan untuk laporan ke live chat aja harus nunggu loading yg sangat lama. terus gmn caranya mau laporan kendala jaringan? lewat email tidak dibalas",1,1,7.32.0,10/3/2024 14:58,"
Hi Teman smartfren, Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silahkan hubungi kami serta infokan nomor smartfrennya saat menghubungi kami di layanan Whatsapp di nomor 08881212888 . Terima kasih. Axel


",10/3/2024 15:03,7.32.0,negatif
ad3f7b49-7def-4f56-9c27-c061f3089e07,Wonoz Pakez,https://play-lh.googleusercontent.com/a-/ALV-UjVNCclWgMm7swGDy5C1cIYBiUN89FGDuzxqiRA975XQNA4_THTM,Seperti tinggal di goa,1,0,7.32.0,10/3/2024 14:47,"
Hi Teman smartfren, Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silahkan hubungi kami serta infokan nomor smartfrennya saat menghubungi kami di layanan Whatsapp di nomor 08881212888 . Terima kasih. Axel






",10/3/2024 14:50,7.32.0,negatif
72ba5e10-6979-473d-a74c-8d5128d144b8,Umi Sundari,https://play-lh.googleusercontent.com/a-/ALV-UjUNAB2HCkkx67r_3fqTeKOEttPQIS2CiH05Z3Dfpihz-OevTXw,paket nya teralu mahal bli di mysmartfen,5,0,7.32.0,10/3/2024 14:13,"
Hi Teman smartfren.Terima kasih atas bintangnya.Terus setia dgn smartfrennya ya kak. Untuk lebih mudah cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket juga bisa hubungi Whatsapp Official Smartfren di 08881212888. Terima kasih.  Arlan

",10/3/2024 14:18,7.32.0,negatif
b72dbb00-72bb-4e5e-91a0-3acd9626fc1a,Wahyu Riyanto,https://play-lh.googleusercontent.com/a-/ALV-UjVLqC66ZgQrFYEEm1REUfQkNnE5vSbdeB4K_4EqX0dQ0q7XvrOk,Memuaskan,3,0,7.32.0,10/3/2024 13:59,"
Terima kasih kak utk apresiasi yg diberikan, kami harap kakak bisa memberikan rating 5 nya utk aplikasi kami dan jika ada yang ingin ditanyakan atau kendala seputar layanan smartfrennya, kamu bisa mengunjungi Whatsapp di 08881212888 , agar dapat dilakukan pengecekan lebih lanjut. Terima kasih. Carlo


",10/3/2024 14:04,7.32.0,positif
adfb4bfd-b192-4431-ae21-0920241cf264,Susi,https://play-lh.googleusercontent.com/a/ACg8ocKvTI4y2irje8Q3ni3h-h_giiefe3ZOHp6KJfFQFfGw0bvm=mo,sangat menyenangkan,5,0,7.32.0,10/3/2024 13:36,"
Terima kasih buat ulasan baiknya, seneng bgt kami dengernya :) Ohiya, utk kemudahan layanan cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket Teman Smartfren bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888  . Terima kasih -Carlo


",10/3/2024 13:41,7.32.0,positif
cf1bef80-6a63-42ad-b407-30930770a02d,nila dwi jayanti,https://play-lh.googleusercontent.com/a/ACg8ocIDHAL6evUVC-6OJUz4BtQ71zpQR5nKuY9e4reeuTpIXAKhTA=mo,"Smartfren mahal doang sinyalnya tidak ada, makin lama makin parah sinyalnya,,😡😡😡",1,1,7.32.0,10/3/2024 13:25,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan WhatsApp Official Smartfren 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih.  Arlan",10/3/2024 13:28,7.32.0,negatif
024665b1-170d-45e9-9de6-2dd24b3380b0,Ris X 17,https://play-lh.googleusercontent.com/a/ACg8ocJwNAAJBSG_1Gss-trchb-vEixkhK4z9RT0X5odm9T_ciDA2w=mo,SINYAL GOBLOG,1,2,7.32.0,10/3/2024 13:14,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan Whatsapp Official Smartfren di 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih. Carlo


",10/3/2024 13:20,7.32.0,negatif
f02bce0b-9c7a-441a-98da-6ac541439fdd,Ahmad Saptori,https://play-lh.googleusercontent.com/a/ACg8ocL4rRkH9PJAaQCB4_tgs5F0Ey0MpGG1dj3eeyPVBN6TIlY_ug=mo,mantap,5,0,7.32.0,10/3/2024 13:12,"
Terima kasih Teman smartfren utk bintang limanya. Kami informasikan perihal utk keluhan, saran dan informasi kamu  bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888 ( hubungi.co/a/Smartfren ) #makinmudahmakindekat . Terima kasih - Arnold",10/3/2024 13:13,7.32.0,positif
20db0b7b-92e1-4331-b712-1ba59d75ae37,Ali Hafid,https://play-lh.googleusercontent.com/a-/ALV-UjW0TW6GTT-g7kVFRydgYhYxvNVXbZEB0j4CQ-ayTcWoGtmXO8_E,good,5,0,7.32.0,10/3/2024 13:03,"




Hi Teman smartfren.Terima kasih atas bintangnya.Terus setia dgn smartfrennya ya kak. Untuk lebih mudah cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket juga bisa hubungi Whatsapp Official Smartfren di 08881212888. Terima kasih.  Arlan
",10/3/2024 13:10,7.32.0,positif
99b92fe6-a662-49ef-839f-62e44c7c0675,ARDI ansa,https://play-lh.googleusercontent.com/a-/ALV-UjUA6GA49ZL-Im1HnovZTxJqp-CqstKHvvri6dS_p-pvhhKCEhSPYg,Sanggat puas sekali. Deng kartu ini Pokoknya gk nyesel deh. Makasih,5,0,7.32.0,10/3/2024 13:00,"
Terima kasih buat ulasan baiknya, seneng bgt kami dengernya :) Ohiya, utk kemudahan layanan cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket Teman Smartfren bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888  . Terima kasih -Carlo


",10/3/2024 13:09,7.32.0,positif
43b45401-7fbb-4851-95fe-3493429824a8,Ricky Rinandi,https://play-lh.googleusercontent.com/a/ACg8ocIIgRCn9Eunf2z1XWmbksM9_mzPPbanTUXxWP84pYtoOk7A-Q=mo,is the best,5,0,7.32.0,10/3/2024 12:49,"

Terima kasih Teman smartfren utk bintang limanya. Kami informasikan perihal utk keluhan, saran dan informasi kamu  bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888 ( hubungi.co/a/Smartfren ) #makinmudahmakindekat . Terima kasih - Arnold",10/3/2024 12:54,7.32.0,positif
44afac9e-4930-4c8e-9e17-c2dfe75abc54,Hariyanto Yanto,https://play-lh.googleusercontent.com/a/ACg8ocKxzClpEdMHL_qE-LtEdIGSPGf6CWdhsruH6qNeTJrZf-iPpA=mo,Mencari yg terbaik...,3,0,,10/3/2024 12:47,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan WhatsApp Official Smartfren 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih.  Arlan",10/3/2024 12:50,,positif
2623bcb3-b7ee-447c-982e-cfeb37d68b53,Asal Jadi,https://play-lh.googleusercontent.com/a-/ALV-UjUErOqjwQ6AH-m-T3TOmnsSeMXtOFKLr2GRdDC1x3nugYweFrrd,Kuota bonus tidak bisa di pakai untuk membeli kuota atau internet dan itu membuat saya kecewa,2,0,7.32.0,10/3/2024 12:33,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan hubungi kami di layanan Whatsapp di nomor 08881212888. Kami siap berikan solusi terbaik terhadap kendalamu. Terima kasih -Tio






",10/3/2024 12:39,7.32.0,negatif
457fde3f-464f-49d4-8d5a-fc44e6c39e66,Roen Sitorus,https://play-lh.googleusercontent.com/a/ACg8ocKGWx307xblYoXftC3ybH_slcqXFmBFvn7Xp0gYImQ89XP_rQ=mo,Pelayanan sangat tidak bagus. Apalagi yg pekanbaru gk sopan sama sekali bosnya.,1,0,,10/3/2024 12:31,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan Whatsapp Official Smartfren di 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih. Carlo


",10/3/2024 12:39,,negatif
40c8bbb9-3a50-4ab2-ae10-ee18c8ac8277,Nabila Aulia,https://play-lh.googleusercontent.com/a/ACg8ocJOAVIFxls27-o2pkfLddOBnpndt6jJsucqSfMm3Mqow57TDQ=mo,sangat membantu,5,0,7.32.0,10/3/2024 12:29,"




Terima kasih Teman smartfren utk bintang limanya. Kami informasikan perihal utk keluhan, saran dan informasi kamu  bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888 ( hubungi.co/a/Smartfren ) #makinmudahmakindekat . Terima kasih - Arnold
",10/3/2024 12:39,7.32.0,positif
fe0bb189-3330-4251-b12f-ba685d9f9b15,Riza Saputro,https://play-lh.googleusercontent.com/a/ACg8ocLBd9ecBtt-oj2yIsHn1cAdfEShyFBQlXzs4-q6iMfI8ZhE8g=mo,masih sedikit lemot,4,0,7.32.0,10/3/2024 12:11,"





Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan WhatsApp Official Smartfren 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih.  Arlan",10/3/2024 12:14,7.32.0,negatif
a2552a65-fd57-4b94-9db0-be3fbae5db03,Muhammad Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjWIQItghWNjDS2slOKSY0WeTumQmjPReCEvRytt-uJmUBYAaGWc,LEMOT PARAH MAU MASANG PAKET BOSSTER LEMOTNYA NAUJUBILAH. LEWAT MANUAL GABISA LEWAT MYSMARFREN GABISA JUGA HADEUHHHHH KOCAK,1,0,7.32.0,10/3/2024 11:48,"
Kami memahami keadaan Teman smartfren dan kami siap untuk membantu lebih lanjut, yuk untuk pengecekan bisa infokan Nomor Smartfrennya saat menghubungi Whatsapp official di nomor 08881212888 . Terima Kasih - Tio




",10/3/2024 11:55,7.32.0,negatif
3c3a8949-8cce-44e9-b56b-53e4c93d9d51,Hansz Yt,https://play-lh.googleusercontent.com/a-/ALV-UjX0OGAvB_4GFxIafpUPIlnU_Bt1Ke8e8RMHn-1BqpPavvSomf0,Aplikasi sampah jaringan juga sampah lelet parah udh gitu harga mahal pula kebanyakan kuota malam mending ga usah lgi jual provider ga sesuai dengan kualitas,1,0,,10/3/2024 11:21,"
Hi Teman smartfren, Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silahkan hubungi kami serta infokan nomor smartfrennya saat menghubungi kami di layanan Whatsapp di nomor 08881212888 . Terima kasih. Axel


",10/3/2024 11:25,,negatif
3c3f957c-dd5f-4708-bf7b-f8a3592d7ebc,On The Day Same,https://play-lh.googleusercontent.com/a-/ALV-UjX4kFeJbAVRa7u8bsrHn3CVL-qkIv7Hwuj19FofBhUplJa11dk,Apaan sih Banyak banget bug mau beli Booster aja masih sering gagal.,2,1,7.32.0,10/3/2024 11:13,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan WhatsApp Official Smartfren 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih.  Arlan",10/3/2024 11:18,7.32.0,negatif
f6e193d2-bae3-4e9a-b154-e7d3e2c72f6c,Sofyan Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocKjFccYw2TwSE7en0GIVrB4CcZ8Bu-DfELsg2NhRmWQpHq_fg=mo,"1 Minggu bisa 3/4 kali gangguan ,tolong diperbaiki jaringannya",2,0,7.32.0,10/3/2024 10:43,"
Kami turut memahami apa yang Teman smartfren alami. Terima kasih atas masukan yang diberikan. Saat ini kami sedang melakukan perbaikan untuk dapat meningkatkan kualitas jaringan. Mohon untuk menginformasikan lokasi dan kunjungi Whatsapp di 08881212888 agar bisa dilakukan pengecekan lebih lanjut. Terima kasih. Tio


",10/3/2024 10:50,7.32.0,negatif
a354693d-4d9a-42cc-90f1-8b34b2d6ebd0,JFK CHANNEL,https://play-lh.googleusercontent.com/a-/ALV-UjUnW22EhCOHkthiVJq369BHAf_Q8Awhz3r9p27M6EHeKCv7Yp0j,bagus,5,0,7.32.0,10/3/2024 10:41,"
Terima kasih buat ulasan baiknya, seneng bgt kami dengernya :) Ohiya, utk kemudahan layanan cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket Teman Smartfren bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888  . Terima kasih -Carlo




",10/3/2024 10:45,7.32.0,positif
1cc95e70-78c9-4fdd-8ba0-bb4c7239d038,Simas Mou,https://play-lh.googleusercontent.com/a-/ALV-UjW4JaqdN1u8mEjpHE_0izfhoXaGPJxuaQI1hWsIzZ9eY1QxqZxN,Harga paket data tambah kemari tambah muahal y ni SF,1,0,7.32.0,10/3/2024 10:34,"




Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan WhatsApp Official Smartfren 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih.  Arlan
",10/3/2024 10:40,7.32.0,negatif
8b0aed56-46f0-4061-8ba4-6e7a047a6080,Ahmad firdaus Ahmad firdaus,https://play-lh.googleusercontent.com/a/ACg8ocLBu8prMSjKzwecIWB6eJw1F9JCQjxPakFHC8DjQWX7Jvrlog=mo,sangat bagus,4,0,7.30.0,10/3/2024 10:32,"
Terima kasih untuk rating yang diberikan, kami harap kakak bisa memberikan rating 5 nya utk aplikasi kami dan jika ada yang ingin ditanyakan atau kendala seputar layanan smartfrennya, kamu bisa mengunjungi Whatsapp di 08881212888 , agar dapat dilakukan pengecekan lebih lanjut. Terima kasih - Indri


",10/3/2024 10:36,7.30.0,positif
09f55fa0-5849-44c1-bba0-fe989e3df832,Muhamad hoyrul muksinin Muksin,https://play-lh.googleusercontent.com/a/ACg8ocJFQK_2zRzK6rXCTzWrHikr3XciiYDJ54iKHhNQBlwrFBPXpA=mo,bagus,5,0,7.32.0,10/3/2024 9:57,"
Terima kasih buat ulasan baiknya, seneng bgt kami dengernya :) Ohiya, utk kemudahan layanan cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket Teman Smartfren bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888  . Terima kasih -Tio


",10/3/2024 10:05,7.32.0,positif
42df4bda-443c-4db2-896e-5c8d058a87e7,Kang Selamat,https://play-lh.googleusercontent.com/a/ACg8ocJw4oGJuueYwCTMjvjlSXKnzf0-O00kX6Gz0GfjyVF1mlnwPA=mo,Itu poin gunanya buat apa .. Engga kaya XL poin bisa di gunakan buat tuker paket inimah poin engga bisa di gunakan paya..,1,0,,10/3/2024 9:46,"
Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silakan kunjungi layanan Whatsapp Official Smartfren di 08881212888 . Kami pastikan akan ada CSR yang siap melayani kendala Kamu. Terima kasih. Carlo




",10/3/2024 9:53,,negatif
a63b26eb-23e2-4863-a3e0-4793cb553d5c,Hafidz Prakoso,https://play-lh.googleusercontent.com/a/ACg8ocK3kPHVQ1DCYVmRqC4fcUnrHcZypArc3cQcjpPGwUbUO5XkoA=mo,top,5,0,7.32.0,10/3/2024 9:32,"





Hi Teman smartfren.Terima kasih atas bintangnya.Terus setia dgn smartfrennya ya kak. Untuk lebih mudah cek promo terkini, cek kuota dan masa berlaku, beli pulsa, dan beli paket juga bisa hubungi Whatsapp Official Smartfren di 08881212888. Terima kasih.  Arlan",10/3/2024 9:35,7.32.0,positif
9bc563f0-5997-4c98-a9c3-5041651f2876,D.Donald Pandianngan,https://play-lh.googleusercontent.com/a-/ALV-UjURQOIZNZhPn0UjXGv6jhQ8o5ROFrkrgZhE7VMhyDSVZegRIWI,👍,4,0,7.32.0,10/3/2024 8:50,"
Terima kasih kak utk apresiasi yg diberikan, kami harap kakak bisa memberikan rating 5 nya utk aplikasi kami dan jika ada yang ingin ditanyakan atau kendala seputar layanan smartfrennya, kamu bisa mengunjungi Whatsapp di 08881212888 , agar dapat dilakukan pengecekan lebih lanjut. Terima kasih. Hafiza






",10/3/2024 8:56,7.32.0,
87a62bbe-4bb0-4ffe-9bd3-3272b130b940,Iqbal Wardana,https://play-lh.googleusercontent.com/a/ACg8ocJr1Jjxgd1OnHgXd3ksiMoRGJsq2xHpaXicB_gGrE9v5utYQQ=mo,ALLRIGHT,5,0,7.32.0,10/3/2024 8:45,"
Terima kasih Teman smartfren utk bintang limanya. Kami informasikan perihal utk keluhan, saran dan informasi kamu  bisa menghubungi kami melalui layanan Whatsapp Official Smartfren di 08881212888 ( hubungi.co/a/Smartfren ) #makinmudahmakindekat . Terima kasih - Arnold",10/3/2024 8:48,7.32.0,positif
cefd1a14-ffe4-4fda-8748-eac25101d513,Herman Felano,https://play-lh.googleusercontent.com/a/ACg8ocKxx1u3Fo8pEQ0cAfl8WQsZgOMYzpDtRl4Xl9J-9KmcUieIvg=mo,Mojokerto Sinyalnya masih naik turun 🙏,4,0,7.32.0,10/3/2024 7:48,"
Hi Teman smartfren, Kami memahami apa yang Teman smartfren rasakan dan kami siap membantu. Agar kendala Kamu dapat diselesaikan, silahkan hubungi kami serta infokan nomor smartfrennya saat menghubungi kami di layanan Whatsapp di nomor 08881212888 . Terima kasih. Axel


",10/3/2024 7:54,7.32.0,positif
