reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment
6ecb79d1-e6a1-472d-818c-048a19287827,Maya Sofyan,https://play-lh.googleusercontent.com/a/ACg8ocIS5eUT4LBfM0x-AB2zJpQWvOnS2OGbiTkfia_ZRW6B3b9K8A=mo,mantulll,5,0,8.3.0,10/10/2024 8:38,"Hai Kak Maya, terima kasih. Tetap pakai aplikasi MyTelkomsel ya :) -Alma",10/11/2024 2:33,8.3.0,positif
d902ecc5-3c71-4d5f-86b8-04bccb8f0336,Roy Sx,https://play-lh.googleusercontent.com/a/ACg8ocJ9xOA3y5D3d_DI5zw7X4mBg_WoQh2mtLKkugoNOMeRZIIG6Q=mo,Good,5,0,8.3.0,10/10/2024 8:38,"Hai Kak Roy, terima kasih. Tetap pakai aplikasi MyTelkomsel ya :) -Alma",10/11/2024 2:35,8.3.0,positif
bb8d3619-61d3-4650-aa1e-51653b1d3b3e,mdn samsung A01,https://play-lh.googleusercontent.com/a/ACg8ocIeBG2chN9lJ2YQRZqwNdkosQ-gSlW97AwVgJZbUKMFz26Pew=mo,Aplikasi yang sangat bermanfaat.,5,0,8.2.0,10/10/2024 8:31,"Hai Kak, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Ken",10/10/2024 16:05,8.2.0,positif
936509b0-fe42-4578-af2c-7c15d700c643,Mar Tini,https://play-lh.googleusercontent.com/a-/ALV-UjXjPW18I6hdc5148X3djVdf95MiJAS22y0_rg-ff6xTSsJKMgAV,lancar sekali tapi boros,4,0,8.3.0,10/10/2024 8:27,Hai Kak Tini. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,10/10/2024 13:27,8.3.0,negatif
472e8812-8c2f-4a80-9153-79d4e826da55,Argita Windira,https://play-lh.googleusercontent.com/a-/ALV-UjWh7D14XYpwbNVIsJfe7HxGloNfSkUgxgr6azTc5XGn8Rdvv8w_,Burik!! mana gak bisa login coba,1,0,8.3.0,10/10/2024 8:22,"Hai, Kak Argita. Maaf banget ya, apabila Kakak mengalami kendala saat akses aplikasi MyTelkomsel. Yuk segera hubungi Mimin melalui fitur bantuan di DM Instagram @Telkomsel atau kirim email ke cs@telkomsel.com untuk dibantu lebih lanjut. Mimin tunggu ya kak. Makasih :) -Ken",10/30/2023 11:47,8.3.0,negatif
6887a748-3ad8-48be-99ee-822a3d8dff9b,Ahsan Syakir,https://play-lh.googleusercontent.com/a/ACg8ocKcgRwxm9nuRO9YSgC6ssL7ghfHxTQc8KYNRrg6CqHKAXqF6g=mo,"Apk cacat!, saya mau beli paketan promo 10rb dapat 10gb 10hri,tpi mlh coba lagi 1mnt kedepan. Kalo beginimah gk ush jualan kartu telkomsel lagi kalo apk digital cacat kek gini!,saya sudah berkali² beli yg paketan 10rb,ttp ndak bisa. HADEEEEEEEEEEEEEEH.",1,0,8.3.0,10/10/2024 8:20,Hai Kak Ahsan. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,10/10/2024 9:39,8.3.0,negatif
d7f994c0-cea8-4582-854f-c9b0c067e12b,Akira Yuki,https://play-lh.googleusercontent.com/a-/ALV-UjX4QsQU1AWBO9cEq9ueqE4APNg55o2TrPuKeiTqETqboYNG8vI,bagus,5,0,8.3.0,10/10/2024 8:15,"Hai Kak, terima kasih. Tetap pakai aplikasi MyTelkomsel ya :) -Alma",10/11/2024 3:14,8.3.0,positif
bec4efcf-dc4d-49af-a420-5d5325ea63ad,Alfin Kareskalo,https://play-lh.googleusercontent.com/a/ACg8ocLly48fnZ-GUUJ9h3a8fuoU6Yiux_Sg8C_xXJHB2xGx7d9QMQ=mo,gw udah di tower nya masih ngelek padahal sebelumnya bagus jaringannya,1,0,8.3.0,10/10/2024 8:12,"Hai Kak Alfin. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 9:41,8.3.0,negatif
130c6f88-aaf3-492b-94d3-97e6d7a867f4,Muh.Mughny St,https://play-lh.googleusercontent.com/a/ACg8ocLacv2s3FvOwCFjVBIA8P2SEURZ14mk11Wc2umtAPOMdGOWLQ=mo,karena jaringan yg luas dan paket yang murah,4,0,8.3.0,10/10/2024 8:11,"Hai Kak Mughny, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Ken",10/10/2024 13:28,8.3.0,positif
43dda33c-3e42-41d9-b1b0-76531bc7a58c,Zyad Kahfi,https://play-lh.googleusercontent.com/a/ACg8ocLikrI24xd7AVfaZzAXEgPALlWYpTtUJyS9UKCVt8cOYhqm3g=mo,"Untuk widgetnya masih error terus, tidak bisa langsung update berapa sisa kuota atau pulsa.",2,0,8.3.0,10/10/2024 8:07,"Hai Kak Zyad. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala aplikasi MyTelkomsel lambat, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 12:59,8.3.0,negatif
8d84b980-39bb-49fd-818d-798cf7e54d24,Agung Nawawi,https://play-lh.googleusercontent.com/a-/ALV-UjXdKVrrDaJwqu6Js451h8htQlNly2UPB0zFihTSrJPodXGYbvGG,Sinyal lu lelet sumpah,1,0,8.3.0,10/10/2024 7:55,"Hai, Kak Agung. Maaf ya. Jika ada pertanyaan atau keluhan terkait dengan produk Telkomsel, agar dapat mimin bantu lebih lanjut, yuk hubungi mimin melalui akun Twitter @telkomsel, Telegram @Telkomsel _official_bot, atau Facebook Messenger 'Telkomsel'. Mimin tunggu ya Kak. Makasih :) -Sakia",10/5/2022 8:16,8.3.0,negatif
df70d3f0-945b-42f5-a810-f996dcedbe9f,Yuli Ana,https://play-lh.googleusercontent.com/a/ACg8ocIP-6lRN7hvhEHcieybGGMNcGEhpBkOP8TNZm8GMdN667Ipx4k=mo,Sgt baik,5,0,8.3.0,10/10/2024 7:52,"Hai Kak Yuli, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Ken",10/10/2024 16:04,8.3.0,positif
f1aa4776-ffcb-4611-9db3-24997d5e3d0c,Risto Erwin,https://play-lh.googleusercontent.com/a/ACg8ocL8wJupO5z7hCSmhfWoUejou0nkQYZeJdh6ShA4RzdySW0HAg=mo,Jaringan buruk pelayanan lama,1,0,8.3.0,10/10/2024 7:49,"Hai Kak Risto. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 9:43,8.3.0,negatif
7242bac5-6665-435d-8407-eba875123afa,Nining anggriani,https://play-lh.googleusercontent.com/a/ACg8ocIuNPz1Cp6gxhsdY3BStmXyNLmtuz45otDtLLxjMrivLJRe=mo,Sangat menyenangkan,5,0,8.3.0,10/10/2024 7:41,"Hai Kak Nining, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Ken",10/10/2024 16:01,8.3.0,positif
19a4da5e-f5fb-41c5-b84e-7dec73445298,Ricky Fajar Adi Putra,https://play-lh.googleusercontent.com/a-/ALV-UjUDqrWqUCPhckzYNf0Qqu-9rRukkMfqzUphdTZs7T6MX2YOYj4,"Mahal doang, jaringan nge lag terus",1,0,,10/10/2024 7:38,"Hai Kak Ricky. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 9:44,,negatif
ad5be195-06a3-4528-9d81-8ce50f9e5c7c,Alif Stevano,https://play-lh.googleusercontent.com/a-/ALV-UjVuBVLANjMqf3UbyXqqCYOCpNywOC01XS3xUT5hqBIFGSJC-g2Y,"Gua padahal pake wifi tapi paket nya kesedot juga, gimana sih apalagi Pulsa gua juga di sedotnya 👎👎👎",2,0,8.3.0,10/10/2024 7:36,"Hai Kak Alif. Mohon maaf untuk ketidaknyamanannya, karena kami memerlukan informasi lebih lanjut untuk membantu Kakak, silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 13:00,8.3.0,negatif
488f5017-9cb1-450b-a112-e63da9fca81d,Elvi Sukaesi Panggabean,https://play-lh.googleusercontent.com/a/ACg8ocI6opK5k46u-WsZtQm24VuV2B5uRKmYYwKJasvO79HB3KZe1A=mo,Habis pulsaku dis'dot telkomsel,1,0,8.3.0,10/10/2024 7:36,"Hai Kak Elvi. Mohon maaf untuk ketidaknyamanannya, karena kami memerlukan informasi lebih lanjut untuk membantu Kakak, silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 11:09,8.3.0,negatif
60eacbf5-c61e-480c-9455-270fd8b5759d,M Yo,https://play-lh.googleusercontent.com/a/ACg8ocI-bW0A-229kPbY557b7Z_syu1L-bwKoIMrJrLjAGPslzuJAA=mo,"Makin di beli paket nya makin naik harga nya, malah ngelunjak ni telkom, bukannya besyukur di beli trus paket nya malah di naikin trus",1,0,,10/10/2024 7:35,"Hai Kak. Mohon maaf untuk ketidaknyamanannya, silakan akses aplikasi MyTelkomsel untuk mendapatkan lebih banyak pilihan dan penawaran paket datanya ya Kak. Semoga membantu. :) -Ken",10/10/2024 11:09,,negatif
a10793a2-0571-43c8-a1bc-7b3d30a2085d,Eko Prawoto77,https://play-lh.googleusercontent.com/a/ACg8ocJUv-eV9op8c52pU-wsyxoR9cKRWd5pOEH6QNHXlXGM66X1YQ=mo,kenapa kuota YouTube gak bisa buat buka YouTube padahal masih ada kuota 4GB lagi?... buat apa di pisah2 tapi tetap Kuota reg dulu yg ke makan?.... gak jelas banget bikin kecewa pengguna aja... aku pakai Telkomsel masih 10 digit loh...,1,0,,10/10/2024 7:26,Hai Kak Eko. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,10/10/2024 11:10,,negatif
7320c439-3b97-4610-bc3d-76b3f451c663,Wandha Aulia,https://play-lh.googleusercontent.com/a-/ALV-UjUv9KBAV56K3VWG82XLLSoZXi3EWb9CFY1phsW3wvEIcxisAJDR,"udah lemot, tampilannya makin lama makin bikin ribet.",1,2,8.3.0,10/10/2024 7:23,"Hai Kak Aulia. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala aplikasi MyTelkomsel lambat, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 11:11,8.3.0,negatif
8e1e8252-7076-40fa-b647-94b30932db5f,Imelda Situmorang,https://play-lh.googleusercontent.com/a-/ALV-UjVmc6B4cEzPZjwlSeQDsAN66QNtWyGN9lSOpO6gbPngyodK9E0,baik,5,0,8.3.0,10/10/2024 7:16,"Hai Kak Imelda, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Ken",10/10/2024 16:02,8.3.0,positif
106b541c-c089-45f4-b5be-15d7e77b7183,Muhammad bagus adi Firmansah,https://play-lh.googleusercontent.com/a/ACg8ocIR6PCK28uSUJkPYEZ8TU8WwZ6CqOyM6knj2vgb9Uc9IHneOw=mo,"Sinyalmu lag parah ini knpa woy,beli paketan banyak dipake ngelag banget",1,0,8.3.0,10/10/2024 7:13,"Hai Kak Bagus. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 11:12,8.3.0,negatif
6c0c8b17-8387-40bc-807f-16e3c5e451db,asep suwandi,https://play-lh.googleusercontent.com/a-/ALV-UjUByVfgYM0ZZqxz4KROiz7s5bRbsLlpmyvnMWlQUXHYVQpP7h0,"Makin kesini jaringannya busuk, paket bnyak tapi nonton yt aja ga lancar",1,0,8.3.0,10/10/2024 7:01,"Hai Kak Asep. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 11:12,8.3.0,negatif
8cc78889-d048-43c5-b68d-b03f2cc77903,Tanuri,https://play-lh.googleusercontent.com/a/ACg8ocI_KYOC6uwMQWJNAi_BUYiR0a8LehtCi3EzATne4g0H1jXAFw=mo,Woi ntol knp jaringan nya selalu merah sih kartu tolol anying,1,0,8.3.0,10/10/2024 7:00,"Hai Kak Tanuri. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 11:13,8.3.0,negatif
a4b9a8b4-4dcc-4d9b-ae4e-daba7b74ad86,harry cadel,https://play-lh.googleusercontent.com/a-/ALV-UjV41l2dnKdTf0_1se7ih9VwCAm1D-Gb2gSGVhsV-sfIXfZhvehM,Indihome semenjak di satukan dengan my telkomsel buruk banget pelayananya. Mau laporan kendala internet selalu di hubungkan sama veronika. Buat laporan di hubungkan ke CS tetapi responya lama banget. Agent terhubungnya lama. Giliran udah terhubung dan sudah dapat nomer tiket pelaporanya. Aplikasi mytelkomsel tidak muncul no. Tiket pelaporanya. Tanya veronika ai nya nggak bisa cek status pelaporan. Ai bodoh,1,0,8.3.0,10/10/2024 6:53,"Hai Kak Harry. Mohon maaf untuk ketidaknyamanannya, untuk kendalanya silakan hubungi kami di DM Instagram @telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 9:48,8.3.0,negatif
6ef4b1cc-d382-4ff5-a04d-be2409e0f9f6,Joko Witono,https://play-lh.googleusercontent.com/a-/ALV-UjViVfK65p9vRLypUAZmgrs9LnAUpuLeurjPEKHbrBV6fM0Wgw,Ok,5,0,8.3.0,10/10/2024 6:52,"Hai Kak Joko, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Edo",10/10/2024 7:26,8.3.0,positif
9c1cb52e-96f0-4978-9d86-739c067b596b,gohan fadilah,https://play-lh.googleusercontent.com/a/ACg8ocJl4p9HhfNYwvUBRtvPhIg6-bVphhslOZQSpmYL5eGuonFVDA=mo,"Jelek banget apa apaan harus login ulang mulu bikin susah aja, programernya gak jelas bikin program bukannya mempermudah malah mempersulit. Udah coba clear cache, force close, malah sampe download ulang aplikasinya masih sama.",1,0,,10/10/2024 6:50,"Hai Kak Gohan. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 6:49,,negatif
616d68d6-b2d4-4fda-bfa7-01381c1ec356,Mutma 017,https://play-lh.googleusercontent.com/a/ACg8ocIId0KIuy0uOVnn-VrLq3f34XpIvIAI1NI1ocVjGPzIlQocMA=mo,comel,5,0,8.3.0,10/10/2024 6:50,"Hai Kak Mutma, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Edo",10/10/2024 7:26,8.3.0,positif
73e4f234-4073-4a69-a15e-5eed70a74d26,Ricky Haryadi,https://play-lh.googleusercontent.com/a-/ALV-UjVttv6htl4mrNPSqFoM_xVDNJBSyl6Gi80xAyabNOkju6jI-DQB,Lemot banget loadingnya aplagi pas mau bayar beli kuota kadang gk muncul pilihan bayarnya,1,0,8.3.0,10/10/2024 6:46,"Hai Kak Ricky. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala aplikasi MyTelkomsel lambat, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 9:49,8.3.0,negatif
8205c049-8368-4f98-9ac5-4e22e52c713a,Nurmayanti Yanti,https://play-lh.googleusercontent.com/a/ACg8ocIL4QkVb2fn64JowQrio9jW0Zionv1vdY1lmBS4h4AiHzHuXw=mo,Ok,5,0,8.3.0,10/10/2024 6:41,"Hai Kak Nurmayanti, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Edo",10/10/2024 7:27,8.3.0,positif
5f986931-6f01-4e1a-ab22-180d29fd8a03,Salahuddin Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjVgzRRB70m2VbInMI_Vq_By6eLUlbK3IaK0-17rNPJzAjx7xms,👌oke,5,0,8.3.0,10/10/2024 6:32,"Hai Kak Salahuddin, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Edo",10/10/2024 7:27,8.3.0,positif
5eb8cdee-347a-475d-a5b4-67e9d250f510,Trijudin Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjU5-ERvDk5ZxS2nRRxh-5u2DlPrCFlw7iT6NBpsx4k9tfgGdcE,Bingung mau lapor kerusakan indihome diarahkan ke mytelkomsel malah tambah bingung lg..,1,0,8.3.0,10/10/2024 6:26,Hai Kak Trijudin. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,10/10/2024 9:53,8.3.0,negatif
e4fd59f7-b9fe-4167-978a-22857260ff05,Flat Ocha,https://play-lh.googleusercontent.com/a/ACg8ocKB8D5HmCnKlueBy4kpOex54VN1qIDq0QUGFJC8YzewjbgHVw=mo,Bikin makin ribet aja mau bayar indihome,1,0,,10/10/2024 6:26,Hai Kak. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,10/10/2024 9:55,,negatif
1efe9c6c-9b38-4e49-9346-e07898eff5e9,Nawawi Eu,https://play-lh.googleusercontent.com/a/ACg8ocIj5AwFNp9Wr-OpauECUpyc-nc0Wv-Wm1qvuRUzuPpBmLfS5Q=mo,lebih hemat dan simpel,4,0,8.3.0,10/10/2024 6:18,"Hai Kak Nawawi, terima kasih tetap setia menggunakan layanan Telkomsel. Apresiasi dari Kakak sangat berarti bagi kami dalam meningkatkan layanan dan performa MyTelkomsel. Have a great day :) -Ken",10/10/2024 13:28,8.3.0,positif
eadde933-5676-44ed-a7c2-9097466f89c0,jay johnson,https://play-lh.googleusercontent.com/a/ACg8ocIX91nCvdi97TLcUHnhNyjt6ChoqrW8yGS62Ffki6d9v_56sQ=mo,"MyIndihome App better di banding aplikasi ini, mau ajukan keluhan aplikasi ini SANGAT AMAT TIDAK JELAS DAN MUTER2, GK to the point kayak layanan MyIndihome sebelumnya Jadi mikir2 lg mau trs pake layanan Indihome kedepan!!",1,0,,10/10/2024 6:14,"Hai Kak Jay. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala aplikasi MyTelkomsel lambat, silakan hubungi kami melalui DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Ken",10/10/2024 11:06,,negatif
74286925-8c99-4844-a048-12e5f3f59d53,Nick Diaz,https://play-lh.googleusercontent.com/a-/ALV-UjXr2znTe4ZUHMMqn9v_u6GSHWmz3l-ib-4iArjidssi7GCSCLAo,Makin buruk aplikasi my Telkomsel,1,0,8.3.0,10/10/2024 6:14,"Hai, Kak Diaz. Maaf ya, jika ada keluhan atau kendala yang dialami seputar produk dan layanan Telkomsel bisa mimin bantu lebih lanjut ya, Kak. Yuk hubungi mimin melalui Instagram @Telkomsel atau email cs@telkomsel.com. Mimin tunggu, makasih :) -Sekar",9/10/2024 10:12,8.3.0,negatif
d098b1f3-1652-4906-a9ed-17ffd36fc351,Joel Joel,https://play-lh.googleusercontent.com/a/ACg8ocKnMyC5PJaMCES3kCVTc4eSAOu8i1W-AKLhCOC1kA9J9xhjqZI=mo,Produk BUMN rasa BUMDES,1,0,8.3.0,10/10/2024 6:14,Hai Kak Joel. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva.Semoga membantu. :) -Ken,10/10/2024 6:47,8.3.0,negatif
